HourEnding,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
2019-01-11 05:00:00,9299.21,1231.61,2973.13,763.44,11612.07,2292.51,5076.96,1058.93,34307.84
2019-01-11 06:00:00,9984.96,1366.09,3007.64,792.87,12524.19,2427.96,5475.70,1111.64,36691.04
2019-01-11 07:00:00,10927.02,1527.99,3085.42,861.44,13889.83,2763.20,6150.10,1201.17,40406.16
2019-01-11 08:00:00,11230.54,1557.54,3137.60,891.76,14428.10,2872.78,6441.25,1244.44,41804.01
2019-01-11 09:00:00,11085.24,1528.61,3132.84,891.67,14310.52,2838.45,6383.26,1229.86,41400.43
2019-01-11 10:00:00,10939.24,1481.58,3143.45,903.53,14398.42,2896.75,6390.67,1227.41,41381.06
2019-01-11 11:00:00,10758.57,1493.23,3131.15,911.74,14485.88,2929.41,6368.50,1224.66,41303.14
2019-01-11 12:00:00,10580.55,1432.89,3133.37,908.57,14237.29,2954.45,6280.23,1225.82,40753.17
2019-01-11 13:00:00,10365.88,1397.25,3113.58,898.79,13893.02,2956.65,6198.31,1210.40,40033.88
2019-01-11 14:00:00,10300.66,1353.39,3108.74,895.33,13583.35,2972.91,6105.75,1204.17,39524.29
2019-01-11 15:00:00,10276.69,1332.27,3089.45,882.85,13432.38,2982.62,6025.94,1197.21,39219.41
2019-01-11 16:00:00,10210.04,1322.51,3074.74,869.62,13305.42,2972.13,5992.89,1195.91,38943.27
2019-01-11 17:00:00,10168.98,1362.82,3051.54,869.23,13454.62,2961.78,6092.41,1205.54,39166.94
2019-01-11 18:00:00,10430.88,1403.21,3046.67,881.49,13860.79,2976.83,6286.52,1222.65,40109.05
2019-01-11 19:00:00,10557.99,1445.33,3102.35,887.63,14036.66,3088.78,6416.60,1254.39,40789.73
2019-01-11 20:00:00,10361.42,1436.66,3123.34,866.79,13664.82,3067.03,6297.20,1244.39,40061.64
2019-01-11 21:00:00,10175.35,1380.35,3135.81,853.62,13303.23,3009.03,6123.23,1237.99,39218.61
2019-01-11 22:00:00,9909.21,1333.60,3124.37,829.72,12770.29,2923.27,5866.29,1201.71,37958.44
2019-01-11 23:00:00,9530.00,1274.04,3103.71,798.17,11987.69,2799.00,5508.98,1157.19,36158.77
2019-01-12 00:00:00,9101.23,1209.47,3082.60,768.80,11203.61,2639.80,5149.52,1114.33,34269.38
2019-01-12 01:00:00,8711.30,1150.93,3066.34,756.15,10650.87,2498.44,4838.71,1106.78,32779.53
2019-01-12 02:00:00,8478.98,1075.20,3064.95,743.76,10295.92,2380.46,4634.40,1085.60,31759.26
2019-01-12 03:00:00,8324.73,1081.25,3052.27,737.43,10052.43,2312.89,4510.58,1085.08,31156.65
2019-01-12 04:00:00,8245.12,1066.50,3066.60,743.34,10113.84,2279.82,4452.96,1091.77,31059.96
2019-01-12 05:00:00,8288.82,1059.37,3092.93,755.86,10450.83,2278.86,4507.36,1113.36,31547.38
2019-01-12 06:00:00,8506.56,1104.85,3129.45,794.68,11071.09,2339.08,4722.55,1157.92,32826.18
2019-01-12 07:00:00,8819.57,1157.71,3164.81,825.24,11959.70,2443.38,5045.80,1209.10,34625.31
2019-01-12 08:00:00,9085.08,1191.63,3209.08,864.90,12826.52,2528.22,5374.95,1272.40,36352.77
2019-01-12 09:00:00,9375.62,1252.25,3214.77,892.64,13305.32,2636.97,5556.21,1292.67,37526.44
2019-01-12 10:00:00,9722.11,1261.69,3209.38,915.10,13594.92,2749.30,5620.76,1281.25,38354.51
2019-01-12 11:00:00,9944.91,1228.30,3211.54,926.68,13891.52,2840.50,5593.20,1247.53,38884.17
2019-01-12 12:00:00,10057.47,1223.83,3196.87,929.06,14085.49,2904.27,5516.69,1209.03,39122.71
2019-01-12 13:00:00,10023.76,1239.14,3164.08,915.69,14036.41,2956.11,5408.57,1171.01,38914.77
2019-01-12 14:00:00,9949.08,1212.10,3117.18,908.97,13934.82,3010.89,5264.29,1136.87,38534.19
2019-01-12 15:00:00,9822.24,1163.25,3087.88,904.56,13793.32,3064.28,5199.91,1112.07,38147.52
2019-01-12 16:00:00,9692.57,1212.70,3075.30,903.32,13810.43,3078.23,5204.16,1099.09,38075.80
2019-01-12 17:00:00,9591.51,1259.03,3063.11,904.11,13972.22,3026.91,5256.94,1100.56,38174.39
2019-01-12 18:00:00,9701.57,1340.03,3053.10,927.60,14408.06,2955.56,5444.55,1139.18,38969.66
2019-01-12 19:00:00,10078.22,1412.17,3139.11,943.96,14752.31,3039.88,5865.34,1232.29,40463.28
2019-01-12 20:00:00,10089.59,1417.47,3172.50,931.25,14557.05,2994.98,5932.84,1261.12,40356.81
2019-01-12 21:00:00,10066.01,1409.77,3182.41,913.94,14300.05,2905.24,5919.80,1267.45,39964.66
2019-01-12 22:00:00,9975.41,1392.16,3181.73,892.43,13935.59,2824.40,5915.78,1275.01,39392.50
2019-01-12 23:00:00,9766.60,1348.47,3174.97,864.18,13567.34,2748.46,5830.88,1268.56,38569.45
2019-01-13 00:00:00,9528.28,1307.14,3151.50,838.74,13041.41,2636.26,5685.88,1250.13,37439.34
2019-01-13 01:00:00,9301.65,1265.48,3160.23,827.47,12461.10,2584.12,5570.61,1288.73,36459.37
2019-01-13 02:00:00,9193.84,1248.75,3141.45,826.50,12212.45,2526.44,5548.00,1281.32,35978.74
2019-01-13 03:00:00,9151.97,1245.47,3139.95,825.20,12135.56,2501.26,5593.17,1278.52,35871.10
2019-01-13 04:00:00,9192.39,1212.11,3149.56,824.36,12241.90,2500.03,5680.26,1285.30,36085.92
2019-01-13 05:00:00,9317.39,1270.80,3168.19,832.33,12458.80,2521.93,5810.93,1300.17,36680.54
2019-01-13 06:00:00,9565.90,1324.34,3179.75,862.77,12880.48,2593.96,6067.83,1336.23,37811.26
2019-01-13 07:00:00,9938.12,1401.58,3196.40,896.54,13489.96,2713.28,6473.26,1377.05,39486.19
2019-01-13 08:00:00,10255.14,1445.24,3251.57,929.29,14157.52,2825.02,6860.43,1431.17,41155.39
2019-01-13 09:00:00,10491.03,1522.40,3246.09,963.04,14750.80,2954.61,7017.02,1464.27,42409.26
2019-01-13 10:00:00,10580.02,1536.34,3226.99,982.89,15175.14,3057.28,6973.36,1458.12,42990.13
2019-01-13 11:00:00,10519.72,1497.40,3203.95,986.86,15217.22,3049.51,6759.87,1425.04,42659.59
2019-01-13 12:00:00,10345.89,1447.91,3169.48,982.87,15031.14,2982.75,6418.30,1386.91,41765.26
2019-01-13 13:00:00,10131.88,1410.86,3134.92,976.74,14746.91,2893.22,6110.14,1341.50,40746.16
2019-01-13 14:00:00,9971.17,1359.47,3114.55,970.73,14548.15,2829.38,5823.30,1310.39,39927.13
2019-01-13 15:00:00,9797.89,1356.49,3086.49,968.61,14343.83,2788.50,5661.71,1285.47,39288.98
2019-01-13 16:00:00,9720.10,1340.59,3072.73,959.49,14419.59,2774.33,5619.29,1282.76,39188.88
2019-01-13 17:00:00,9717.51,1386.52,3061.29,970.17,14725.34,2777.82,5777.85,1294.08,39710.58
2019-01-13 18:00:00,10137.89,1468.06,3099.30,1003.92,15494.15,2859.66,6174.40,1339.49,41576.88
2019-01-13 19:00:00,10792.51,1601.49,3217.15,1027.28,16165.77,3105.72,6746.75,1408.09,44064.77
2019-01-13 20:00:00,10999.22,1609.50,3311.19,1023.75,16322.32,3229.40,6953.26,1427.33,44875.96
2019-01-13 21:00:00,10938.64,1618.14,3340.06,1004.09,16138.00,3246.22,6951.16,1418.78,44655.10
2019-01-13 22:00:00,10735.89,1570.62,3342.89,976.45,15636.98,3219.86,6768.70,1398.52,43649.92
2019-01-13 23:00:00,10281.64,1510.35,3299.76,928.41,14722.91,3071.14,6426.30,1341.25,41581.74
2019-01-14 00:00:00,9886.75,1417.27,3256.91,893.46,13941.82,2878.47,6102.20,1306.85,39683.72
2019-01-14 01:00:00,9701.61,1402.80,3252.22,859.91,13332.15,2718.92,5947.82,1286.11,38501.53
2019-01-14 02:00:00,9632.51,1387.78,3246.36,849.95,13081.78,2641.02,5899.40,1279.37,38018.17
2019-01-14 03:00:00,9666.98,1400.42,3247.59,849.88,13037.13,2611.32,5954.18,1274.32,38041.80
2019-01-14 04:00:00,9846.38,1396.61,3260.58,856.74,13163.41,2613.98,6091.73,1288.18,38517.61
2019-01-14 05:00:00,10238.51,1415.52,3280.47,879.79,13692.89,2675.18,6404.07,1319.28,39905.72
2019-01-14 06:00:00,11114.17,1504.21,3346.71,933.37,14825.80,2892.94,7091.97,1393.97,43103.13
2019-01-14 07:00:00,12196.37,1694.66,3424.26,1004.70,16366.97,3333.94,8002.99,1507.86,47531.74
2019-01-14 08:00:00,12579.09,1786.05,3458.14,1023.14,16926.51,3473.16,8290.19,1549.41,49085.71
2019-01-14 09:00:00,12493.99,1766.27,3432.03,1015.80,16698.26,3422.63,8158.58,1531.07,48518.63
2019-01-14 10:00:00,12434.25,1795.78,3437.92,1017.87,16543.20,3453.67,8047.85,1521.72,48252.26
2019-01-14 11:00:00,12201.93,1777.74,3419.03,1004.86,16321.52,3458.47,7849.75,1499.71,47533.02
2019-01-14 12:00:00,11898.36,1733.33,3393.18,975.35,15833.87,3436.04,7553.53,1471.67,46295.33
2019-01-14 13:00:00,11547.79,1669.77,3366.20,944.92,15033.65,3403.63,7254.24,1434.85,44655.05
2019-01-14 14:00:00,11307.16,1590.19,3345.63,918.20,14160.66,3360.72,7011.01,1399.76,43093.32
2019-01-14 15:00:00,11100.46,1512.02,3314.65,879.93,13474.31,3332.81,6857.00,1356.15,41827.33
2019-01-14 16:00:00,10976.76,1465.25,3311.04,850.53,13082.64,3340.66,6820.00,1342.47,41189.35
2019-01-14 17:00:00,11074.71,1485.55,3324.32,858.88,13277.89,3450.50,7012.74,1367.80,41852.39
2019-01-14 18:00:00,11513.63,1582.99,3351.78,903.02,14289.51,3654.69,7433.45,1411.18,44140.24
2019-01-14 19:00:00,11970.31,1723.07,3412.73,959.33,15432.51,3922.18,7870.05,1469.72,46759.91
2019-01-14 20:00:00,11989.12,1742.71,3413.22,969.72,15656.78,3988.88,7805.91,1457.53,47023.87
2019-01-14 21:00:00,11823.47,1764.20,3406.38,972.14,15650.98,3977.45,7614.31,1424.15,46633.08
2019-01-14 22:00:00,11414.57,1727.74,3365.66,955.29,15226.66,3859.25,7207.37,1377.89,45134.42
2019-01-14 23:00:00,10774.10,1619.55,3284.89,912.86,14323.46,3612.17,6651.08,1307.39,42485.52
2019-01-15 00:00:00,10263.80,1564.61,3228.09,883.52,13590.78,3360.72,6190.73,1247.08,40329.33
2019-01-15 01:00:00,9862.47,1533.08,3113.79,879.85,13299.39,3164.77,5915.88,1205.25,38974.47
2019-01-15 02:00:00,9654.51,1511.86,3108.86,876.10,12983.89,3058.66,5759.08,1182.93,38135.89
2019-01-15 03:00:00,9603.61,1528.01,3113.82,879.22,12858.39,3016.38,5707.75,1177.59,37884.77
2019-01-15 04:00:00,9641.08,1533.03,3125.43,882.32,12885.85,3003.54,5732.59,1182.23,37986.08
2019-01-15 05:00:00,9932.98,1569.36,3149.11,892.93,13213.26,3061.24,5863.13,1205.19,38887.19
2019-01-15 06:00:00,10650.47,1662.76,3188.62,928.13,14233.57,3261.75,6354.97,1264.14,41544.42
2019-01-15 07:00:00,11567.96,1816.56,3252.43,987.93,15629.32,3664.28,7122.54,1367.37,45408.39
2019-01-15 08:00:00,11856.60,1856.47,3290.16,1001.21,16134.23,3732.57,7378.80,1403.45,46653.48
2019-01-15 09:00:00,11791.13,1812.15,3267.72,987.37,15711.90,3628.21,7198.37,1379.58,45776.43
2019-01-15 10:00:00,11811.81,1730.77,3247.31,972.35,15396.25,3610.01,7114.80,1360.09,45243.40
2019-01-15 11:00:00,11835.77,1650.12,3222.27,957.00,15218.15,3612.72,7005.31,1346.02,44847.36
2019-01-15 12:00:00,11653.94,1592.78,3215.39,937.18,14895.59,3603.94,6895.69,1332.37,44126.87
2019-01-15 13:00:00,11348.48,1518.36,3176.71,909.81,14510.36,3599.06,6763.63,1308.46,43134.87
2019-01-15 14:00:00,11135.25,1477.24,3136.37,885.82,14145.26,3595.42,6648.81,1295.97,42320.14
2019-01-15 15:00:00,11039.26,1448.84,3098.26,867.17,13787.45,3597.38,6608.86,1284.03,41731.25
2019-01-15 16:00:00,10969.38,1446.10,3067.68,855.52,13665.54,3602.64,6620.07,1279.96,41506.89
2019-01-15 17:00:00,11080.39,1477.29,3072.08,862.63,13972.34,3683.13,6784.76,1290.10,42222.71
2019-01-15 18:00:00,11492.48,1552.51,3097.16,890.97,14634.72,3828.24,7131.27,1317.50,43944.85
2019-01-15 19:00:00,11774.62,1630.71,3200.68,922.20,15140.56,4028.71,7485.99,1380.21,45563.67
2019-01-15 20:00:00,11691.25,1624.18,3246.54,920.59,14975.41,4055.41,7454.61,1385.03,45353.03
2019-01-15 21:00:00,11434.93,1581.72,3259.98,910.02,14753.45,4009.15,7286.58,1375.21,44611.04
2019-01-15 22:00:00,10956.57,1512.08,3242.59,882.62,14102.78,3850.32,6912.52,1333.09,42792.55
2019-01-15 23:00:00,10336.61,1411.85,3192.13,838.11,13127.03,3584.73,6408.55,1264.57,40163.58
2019-01-16 00:00:00,9774.29,1318.68,3155.30,801.77,12217.88,3318.01,5935.12,1204.81,37725.85
2019-01-16 01:00:00,9505.39,1178.53,3200.24,761.22,11539.56,3145.28,5630.00,1171.78,36132.00
2019-01-16 02:00:00,9328.69,1157.98,3190.97,749.77,11265.04,3040.73,5433.62,1157.93,35324.74
2019-01-16 03:00:00,9242.13,1145.69,3195.83,747.22,11190.14,2979.72,5343.16,1145.59,34989.47
2019-01-16 04:00:00,9253.12,1145.41,3195.52,757.06,11276.41,2953.38,5383.87,1142.11,35106.88
2019-01-16 05:00:00,9489.96,1190.47,3203.55,768.78,11685.31,2986.09,5538.25,1160.29,36022.69
2019-01-16 06:00:00,10140.04,1276.34,3241.84,819.61,12596.73,3172.96,6016.26,1216.15,38479.93
2019-01-16 07:00:00,11003.50,1425.09,3306.19,895.56,13989.77,3549.22,6722.87,1317.46,42209.68
2019-01-16 08:00:00,11230.15,1466.87,3326.78,917.02,14363.49,3586.29,6910.57,1348.66,43149.83
2019-01-16 09:00:00,11128.01,1469.54,3274.53,902.13,14058.74,3447.61,6764.06,1317.62,42362.24
2019-01-16 10:00:00,11197.76,1462.06,3229.41,896.59,13911.57,3404.98,6683.54,1302.17,42088.07
2019-01-16 11:00:00,11183.73,1439.31,3176.90,890.16,13721.17,3333.58,6607.33,1278.03,41630.20
2019-01-16 12:00:00,11018.67,1454.40,3135.85,880.56,13395.85,3246.82,6456.51,1248.93,40837.59
2019-01-16 13:00:00,10916.09,1380.51,3094.89,862.58,13090.08,3166.29,6336.19,1202.56,40049.18
2019-01-16 14:00:00,10891.01,1339.58,3068.41,842.44,12677.86,3104.37,6203.50,1159.42,39286.59
2019-01-16 15:00:00,10790.09,1363.50,3016.06,818.44,12173.18,3044.79,6099.37,1119.77,38425.20
2019-01-16 16:00:00,10801.54,1381.13,3015.32,793.33,11937.21,3015.77,6058.39,1061.05,38063.73
2019-01-16 17:00:00,10895.52,1396.95,3019.13,794.41,12041.32,3035.13,6157.73,1062.92,38403.12
2019-01-16 18:00:00,11116.06,1454.07,2996.47,815.70,12659.69,3069.54,6452.61,1106.57,39670.71
2019-01-16 19:00:00,11279.90,1529.32,3055.00,849.10,13345.20,3252.59,6758.54,1195.96,41265.63
2019-01-16 20:00:00,11174.64,1491.15,3094.08,845.29,13259.64,3298.75,6702.66,1219.80,41086.01
2019-01-16 21:00:00,10948.94,1417.79,3094.48,834.37,13024.52,3286.19,6523.09,1215.14,40344.52
2019-01-16 22:00:00,10497.55,1422.73,3072.93,800.99,12506.94,3196.62,6196.48,1183.89,38878.13
2019-01-16 23:00:00,9915.98,1316.52,3044.15,751.54,11470.54,3031.37,5682.32,1127.17,36339.60
2019-01-17 00:00:00,9317.82,1226.59,3014.54,709.65,10545.17,2808.99,5228.80,1078.72,33930.27
2019-01-17 01:00:00,8926.57,1143.88,2980.25,696.45,9933.64,2634.06,4919.20,1054.30,32288.35
2019-01-17 02:00:00,8661.06,1078.52,2992.78,683.86,9593.44,2539.22,4753.45,1042.05,31344.39
2019-01-17 03:00:00,8504.98,1093.06,2994.19,679.29,9454.30,2501.87,4690.72,1039.62,30958.05
2019-01-17 04:00:00,8476.94,1079.46,2998.46,693.91,9471.89,2514.10,4695.61,1048.09,30978.45
2019-01-17 05:00:00,8656.53,1107.80,3025.50,712.79,9781.89,2572.30,4845.72,1074.43,31776.96
2019-01-17 06:00:00,9196.89,1162.04,3081.67,751.01,10787.08,2743.09,5306.08,1139.47,34167.34
2019-01-17 07:00:00,9998.49,1301.54,3171.46,823.67,12301.82,3115.14,6003.47,1241.12,37956.70
2019-01-17 08:00:00,10270.24,1341.74,3218.91,853.55,12984.43,3196.36,6258.06,1275.82,39399.11
2019-01-17 09:00:00,10314.24,1339.68,3174.07,851.19,12817.59,3105.96,6126.66,1245.25,38974.64
2019-01-17 10:00:00,10396.12,1317.48,3146.53,847.42,12785.15,3091.61,6001.58,1223.03,38808.92
2019-01-17 11:00:00,10459.04,1303.94,3109.17,858.36,12741.89,3057.64,5816.48,1179.93,38526.45
2019-01-17 12:00:00,10429.66,1287.88,3083.20,853.19,12544.57,3012.64,5614.90,1144.19,37970.22
2019-01-17 13:00:00,10337.28,1264.26,3052.40,826.85,12216.02,2949.89,5488.67,1124.39,37259.75
2019-01-17 14:00:00,10344.58,1252.92,3050.14,798.45,11793.87,2928.09,5441.66,1114.13,36723.83
2019-01-17 15:00:00,10252.74,1233.78,3037.61,779.61,11538.64,2902.58,5436.58,1091.97,36273.53
2019-01-17 16:00:00,10201.97,1164.79,3034.01,763.43,11316.36,2885.26,5469.23,1071.83,35906.88
2019-01-17 17:00:00,10206.17,1225.70,3011.98,766.30,11384.12,2896.67,5518.57,1058.89,36068.41
2019-01-17 18:00:00,10292.25,1259.02,3004.17,790.88,11903.51,2940.77,5677.73,1071.64,36939.97
2019-01-17 19:00:00,10610.70,1346.28,3070.83,850.61,12846.85,3132.92,6066.72,1128.29,39053.20
2019-01-17 20:00:00,10548.47,1359.87,3104.11,865.27,13109.27,3188.60,6092.31,1148.02,39415.91
2019-01-17 21:00:00,10408.28,1357.95,3124.35,868.74,13162.14,3194.07,5962.52,1151.81,39229.87
2019-01-17 22:00:00,10054.22,1321.61,3114.23,850.71,12907.42,3105.21,5739.33,1131.11,38223.83
2019-01-17 23:00:00,9533.00,1248.36,3084.44,822.37,12287.74,2924.90,5342.49,1086.80,36330.10
2019-01-18 00:00:00,9015.81,1188.68,3046.36,793.55,11660.18,2697.54,4942.09,1045.98,34390.20
2019-01-18 01:00:00,8595.81,1154.90,2981.23,781.95,11172.92,2517.19,4889.60,1068.23,33161.82
2019-01-18 02:00:00,8418.00,1143.40,2986.71,779.62,11106.88,2432.93,4762.42,1064.37,32694.33
2019-01-18 03:00:00,8323.18,1159.37,2988.42,781.05,11086.01,2386.09,4687.44,1065.41,32476.97
2019-01-18 04:00:00,8325.67,1140.06,2988.37,787.32,11266.17,2362.19,4705.25,1073.65,32648.68
2019-01-18 05:00:00,8552.55,1153.57,3008.84,809.67,11699.75,2389.70,4855.95,1105.65,33575.67
2019-01-18 06:00:00,9125.83,1281.89,3049.40,857.26,12629.73,2544.49,5267.67,1169.59,35925.85
2019-01-18 07:00:00,9951.15,1450.03,3137.60,925.38,14031.47,2882.50,5970.17,1277.96,39626.27
2019-01-18 08:00:00,10338.70,1499.56,3196.66,949.80,14601.28,2996.25,6247.17,1327.71,41157.13
2019-01-18 09:00:00,10438.55,1477.31,3173.25,930.23,14258.15,2960.24,6197.12,1283.23,40718.08
2019-01-18 10:00:00,10542.08,1423.85,3134.48,907.05,13887.79,2989.04,6215.21,1232.58,40332.07
2019-01-18 11:00:00,10603.21,1451.28,3072.85,870.38,13420.21,3001.37,6211.83,1184.34,39815.47
2019-01-18 12:00:00,10688.46,1411.79,3073.87,841.03,12838.95,3011.80,6130.72,1154.04,39150.66
2019-01-18 13:00:00,10659.83,1388.83,3069.38,809.18,12449.79,3014.13,6033.60,1120.19,38544.93
2019-01-18 14:00:00,10710.68,1360.82,3080.09,782.94,12128.45,3031.29,5941.57,1109.48,38145.32
2019-01-18 15:00:00,10617.35,1341.57,3063.55,753.04,11773.36,3045.91,5853.80,1099.54,37548.12
2019-01-18 16:00:00,10546.78,1338.18,3063.35,732.31,11454.04,3059.37,5788.84,1089.92,37072.79
2019-01-18 17:00:00,10506.48,1338.23,3052.72,732.89,11410.16,3048.74,5802.70,1098.96,36990.88
2019-01-18 18:00:00,10652.74,1345.64,3039.71,755.94,11664.93,3033.73,5908.17,1112.02,37512.87
2019-01-18 19:00:00,10739.29,1367.06,3079.51,773.46,12137.90,3140.76,6135.76,1152.68,38526.43
2019-01-18 20:00:00,10586.30,1346.50,3121.93,767.34,11945.40,3134.80,6040.70,1163.52,38106.48
2019-01-18 21:00:00,10381.05,1276.52,3127.33,757.66,11695.19,3066.82,5891.72,1156.94,37353.23
2019-01-18 22:00:00,10105.98,1228.82,3121.73,749.26,11309.40,2983.60,5659.82,1133.77,36292.38
2019-01-18 23:00:00,9766.39,1166.50,3120.14,731.62,10758.48,2868.64,5344.16,1102.08,34858.01
2019-01-19 00:00:00,9291.46,1087.95,3110.10,705.22,10116.38,2701.39,4996.30,1069.47,33078.27
2019-01-19 01:00:00,8882.89,1029.38,3096.75,704.37,9636.07,2524.41,4681.84,1070.47,31626.18
2019-01-19 02:00:00,8616.39,964.62,3096.64,707.94,9542.18,2407.45,4465.44,1061.56,30862.22
2019-01-19 03:00:00,8436.56,973.00,3098.14,722.94,9724.19,2335.03,4431.32,1076.57,30797.75
2019-01-19 04:00:00,8357.20,968.54,3120.55,752.42,10254.44,2307.50,4515.99,1095.35,31372.00
2019-01-19 05:00:00,8370.00,999.93,3134.08,796.16,11081.95,2313.79,4738.72,1132.82,32567.46
2019-01-19 06:00:00,8526.25,1095.13,3185.83,855.98,12283.70,2379.55,5160.53,1193.43,34680.40
2019-01-19 07:00:00,8925.97,1205.03,3231.20,915.80,13598.10,2505.15,5682.75,1261.70,37325.70
2019-01-19 08:00:00,9366.95,1327.91,3282.19,982.81,14913.65,2629.21,6232.76,1336.85,40072.34
2019-01-19 09:00:00,9939.33,1500.05,3287.79,1035.51,16084.20,2789.87,6571.28,1367.83,42575.86
2019-01-19 10:00:00,10508.98,1594.33,3256.91,1064.22,16744.45,2930.92,6669.08,1365.17,44134.05
2019-01-19 11:00:00,10884.85,1622.66,3224.43,1066.91,16850.09,2991.67,6623.27,1334.93,44598.81
2019-01-19 12:00:00,11059.07,1634.18,3152.74,1057.11,16593.32,2977.68,6382.08,1294.32,44150.50
2019-01-19 13:00:00,10990.30,1668.13,3099.58,1035.91,16114.75,2938.53,6124.24,1251.75,43223.18
2019-01-19 14:00:00,10738.40,1650.16,3049.92,1019.55,15623.43,2885.89,5874.71,1215.21,42057.26
2019-01-19 15:00:00,10563.77,1582.58,3026.31,1012.35,15172.32,2843.12,5698.97,1185.71,41085.14
2019-01-19 16:00:00,10388.17,1604.91,2998.65,984.24,14920.84,2793.27,5622.88,1168.54,40481.50
2019-01-19 17:00:00,10418.38,1632.60,2980.32,976.37,14990.17,2766.59,5715.56,1170.10,40650.08
2019-01-19 18:00:00,10826.44,1708.44,2990.60,1007.06,15568.79,2779.28,5995.37,1196.66,42072.64
2019-01-19 19:00:00,11602.95,1789.91,3076.74,1049.36,16558.05,2987.12,6593.58,1283.61,44941.32
2019-01-19 20:00:00,11738.17,1796.54,3124.51,1052.50,16684.42,3053.57,6745.19,1302.82,45497.72
2019-01-19 21:00:00,11766.07,1790.12,3155.15,1047.01,16780.40,3064.94,6786.50,1308.77,45698.96
2019-01-19 22:00:00,11695.28,1777.62,3163.71,1030.43,16646.18,3063.52,6766.76,1315.47,45458.97
2019-01-19 23:00:00,11498.84,1725.41,3151.22,994.75,16308.99,3038.91,6640.33,1304.30,44662.74
2019-01-20 00:00:00,11271.25,1684.74,3123.03,969.73,15933.30,2991.02,6499.89,1287.05,43760.00
2019-01-20 01:00:00,11100.46,1649.25,3140.15,959.70,15574.40,2955.11,6423.86,1302.72,43105.64
2019-01-20 02:00:00,11033.70,1649.33,3134.99,956.32,15465.43,2935.86,6444.70,1314.06,42934.38
2019-01-20 03:00:00,10993.63,1648.65,3135.72,961.42,15462.15,2956.66,6477.28,1333.24,42968.76
2019-01-20 04:00:00,11004.16,1625.68,3136.67,966.72,15614.47,3006.93,6606.18,1349.46,43310.28
2019-01-20 05:00:00,11178.57,1694.44,3161.06,985.82,15868.67,3087.39,6793.21,1377.96,44147.11
2019-01-20 06:00:00,11479.65,1757.53,3180.11,1010.38,16307.39,3224.32,7084.32,1417.45,45461.15
2019-01-20 07:00:00,11883.85,1840.56,3209.08,1041.12,16943.83,3412.09,7476.89,1462.28,47269.69
2019-01-20 08:00:00,12183.41,1873.86,3248.14,1073.80,17537.75,3614.73,7881.40,1517.47,48930.57
2019-01-20 09:00:00,12367.47,1901.91,3236.13,1078.64,17610.80,3733.22,7897.04,1526.83,49352.03
2019-01-20 10:00:00,12355.39,1826.20,3204.28,1045.03,17061.65,3699.92,7612.53,1453.40,48258.39
2019-01-20 11:00:00,12071.40,1708.92,3151.99,991.28,16020.02,3516.29,7146.19,1348.63,45954.71
2019-01-20 12:00:00,11704.02,1605.75,3105.11,938.79,14975.49,3296.79,6655.16,1255.31,43536.42
2019-01-20 13:00:00,11221.62,1515.24,3050.79,889.85,14059.44,3081.61,6256.28,1184.79,41259.63
2019-01-20 14:00:00,10772.88,1417.64,3015.37,855.98,13346.23,2929.96,5891.72,1131.08,39360.87
2019-01-20 15:00:00,10368.60,1374.95,2985.90,825.63,12771.15,2818.18,5635.67,1089.94,37870.02
2019-01-20 16:00:00,10098.00,1319.78,2958.49,806.84,12499.74,2752.84,5513.76,1072.29,37021.76
2019-01-20 17:00:00,9983.01,1346.67,2953.96,814.16,12459.06,2727.89,5552.21,1071.08,36908.05
2019-01-20 18:00:00,10342.74,1410.89,2963.00,858.88,13294.18,2778.13,5874.55,1100.82,38623.19
2019-01-20 19:00:00,11124.81,1574.14,3041.62,912.45,14387.81,3048.27,6485.54,1189.37,41764.02
2019-01-20 20:00:00,11411.04,1599.60,3109.17,937.65,14779.14,3230.64,6687.74,1234.14,42989.13
2019-01-20 21:00:00,11418.10,1632.74,3126.83,937.08,14794.43,3290.82,6710.01,1239.90,43149.91
2019-01-20 22:00:00,11420.60,1624.75,3155.44,934.76,14755.23,3385.84,6751.98,1249.56,43278.15
2019-01-20 23:00:00,11120.99,1604.06,3130.07,904.56,14228.68,3345.01,6559.74,1224.70,42117.82
2019-01-21 00:00:00,10775.24,1530.93,3107.98,874.33,13658.63,3229.26,6302.14,1194.15,40672.66
